# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_4	cds	164301	165269	-	ONMMKP_00206		PTS system mannose-specific EIIAB component	SO:0001217, UniRef:UniRef50_P69797
contig_4	cds	165742	167301	+	ONMMKP_00207	yoaE	CNNM family cation transport protein YoaE	BlastRules:WP_000421815, SO:0001217, UniRef:UniRef50_P0AEC0
contig_4	cds	167323	168924	-	ONMMKP_00208	pdeD	putative cyclic di-GMP phosphodiesterase PdeD	SO:0001217, UniRef:UniRef50_P76261
contig_4	cds	169062	170426	-	ONMMKP_00209		L-serine dehydratase 2	SO:0001217, UniRef:UniRef50_P30744
contig_4	cds	170690	171268	-	ONMMKP_00210	nudL	Uncharacterized Nudix hydrolase NudL	SO:0001217, UniRef:UniRef50_P43337
contig_4	cds	171272	172636	-	ONMMKP_00211		aminodeoxychorismate synthase	SO:0001217, UniRef:UniRef50_A0A8I2B520
contig_4	cds	172717	172896	+	ONMMKP_00212		UPF0181 protein SOASR030_08200	SO:0001217, UniRef:UniRef50_A0AAV5MZJ2
contig_4	cds	172902	173246	-	ONMMKP_00213	yoaB	RutC family protein YoaB	SO:0001217, UniRef:UniRef50_P0AEB7
contig_4	cds	173378	175288	+	ONMMKP_00214		DNA 5'-3' helicase	SO:0001217, UniRef:UniRef50_A0A2X4UQL8
contig_4	cds	175346	176041	+	ONMMKP_00215	tsaB	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	SO:0001217, UniRef:UniRef50_Q87RD1
contig_4	cds	176113	176694	+	ONMMKP_00216	yeaY	Uncharacterized lipoprotein YeaY	SO:0001217, UniRef:UniRef50_P0AA91
contig_4	cds	176833	178584	+	ONMMKP_00217		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_A0A4Q7Z9A9
contig_4	ncRNA	178543	178631	+	ONMMKP_00218	sroD	sroD RNA	RFAM:RF00370, SO:0000655
contig_4	cds	178669	179784	+	ONMMKP_00219		Ribonuclease D	SO:0001217, UniRef:UniRef50_P09155
contig_4	cds	179906	180172	-	ONMMKP_00220		Cell division topological specificity factor	SO:0001217, UniRef:UniRef50_P0A734
contig_4	cds	180176	180988	-	ONMMKP_00221	minD	Septum site-determining protein MinD	SO:0001217, UniRef:UniRef50_C4K837
contig_4	cds	181012	181719	-	ONMMKP_00222	minC	putative septum site-determining protein MinC	SO:0001217, UniRef:UniRef50_A0A2X4T9B7
contig_4	cds	181845	182138	+	ONMMKP_00223	ycgL	YcgL domain-containing protein CKO-01183	SO:0001217, UniRef:UniRef50_A8AFR0
contig_4	cds	182188	182847	+	ONMMKP_00224	ycgM	Oxaloacetate tautomerase YcgM	SO:0001217, UniRef:UniRef50_P76004
contig_4	cds	182940	183386	+	ONMMKP_00225		UPF0260 protein HV346_13080	SO:0001217, UniRef:UniRef50_A0A7L6CKX3
contig_4	cds	183738	183875	+	ONMMKP_00226		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A9MP53
contig_4	cds	184067	184240	+	ONMMKP_00227		Protein gns	SO:0001217, UniRef:UniRef50_P64267
contig_4	cds	184312	184653	-	ONMMKP_00228	tehB	Putative S-adenosyl-L-methionine-dependent methyltransferase TehB	SO:0001217, UniRef:UniRef50_A0A1T5HY09
contig_4	cds	184762	185292	-	ONMMKP_00229		Disulfide bond formation protein B	SO:0001217, UniRef:UniRef50_M4U622
contig_4	cds	185434	186978	-	ONMMKP_00230	nhaB	Na(+)/H(+) antiporter NhaB	SO:0001217, UniRef:UniRef50_P0AFA7
contig_4	cds	187198	187917	+	ONMMKP_00231		Fatty acid metabolism regulator protein	SO:0001217, UniRef:UniRef50_D4ZL83
contig_4	cds	187964	189496	-	ONMMKP_00232		SpoVR family protein	SO:0001217, UniRef:UniRef50_Q5P166
contig_4	cds	189819	191117	+	ONMMKP_00233		D-amino acid dehydrogenase	SO:0001217, UniRef:UniRef50_D3VHC6
contig_4	cds	191131	192201	+	ONMMKP_00234		Alanine racemase, catabolic	SO:0001217, UniRef:UniRef50_P29012
contig_4	cds	192263	193996	-	ONMMKP_00235	nhaP2	K(+)/H(+) antiporter NhaP2	SO:0001217, UniRef:UniRef50_Q87KV8
contig_4	cds	194093	195007	-	ONMMKP_00236		Murein tetrapeptide carboxypeptidase	SO:0001217, UniRef:UniRef50_P76008
contig_4	cds	195178	195789	+	ONMMKP_00237		Endo-type membrane-bound lytic murein transglycosylase A	SO:0001217, UniRef:UniRef50_P0C960
contig_4	cds	195803	196537	-	ONMMKP_00238	ycgR	flagellar brake protein YcgR	BlastRules:WP_000017421
contig_4	cds	196706	196960	+	ONMMKP_00239		GlsB/YeaQ/YmgE family stress response membrane protein	SO:0001217, UniRef:UniRef50_A0A653L0T6
contig_4	cds	197023	198735	-	ONMMKP_00240		Periplasmic trehalase	SO:0001217, UniRef:UniRef50_W0HQK1
contig_4	cds	198949	200223	-	ONMMKP_00241		Glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_N9C2I3
contig_4	cds	200618	200707	-	ONMMKP_00242	cbdX	Cytochrome bd-II oxidase subunit CbdX	SO:0001217, UniRef:UniRef50_Q32HS8
contig_4	cds	200720	201856	-	ONMMKP_00243		Cytochrome d ubiquinol oxidase subunit II	SO:0001217, UniRef:UniRef50_A0A344R1E1
contig_4	cds	201868	203412	-	ONMMKP_00244		Cytochrome bd-II ubiquinol oxidase subunit 1	SO:0001217, UniRef:UniRef50_P26459
contig_4	cds	203487	204335	-	ONMMKP_00245	hyaF	Hydrogenase-1 operon protein HyaF	SO:0001217, UniRef:UniRef50_P19932
contig_4	cds	204332	204736	-	ONMMKP_00246	hyaE	Hydrogenase-1 operon protein HyaE	SO:0001217, UniRef:UniRef50_P19931
contig_4	cds	204726	205322	-	ONMMKP_00247		Hydrogenase 1 maturation protease	SO:0001217, UniRef:UniRef50_P19930
contig_4	cds	205319	206050	-	ONMMKP_00248		Cytochrome b561 bacterial/Ni-hydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A086XVW4
contig_4	cds	206069	207862	-	ONMMKP_00249		Uptake hydrogenase large subunit	SO:0001217, UniRef:UniRef50_A0A711MED0
contig_4	cds	207859	208977	-	ONMMKP_00250		Uptake hydrogenase small subunit	SO:0001217, UniRef:UniRef50_P31892
contig_4	cds	209472	210737	+	ONMMKP_00251		DUF4427 domain-containing protein	SO:0001217, UniRef:UniRef50_S5MWW6
contig_4	cds	210896	211987	-	ONMMKP_00252	ychF	Ribosome-binding ATPase YchF	SO:0001217, UniRef:UniRef50_P57288
contig_4	cds	212104	212688	-	ONMMKP_00253		Peptidyl-tRNA hydrolase	SO:0001217, UniRef:UniRef50_P0A7D1
contig_4	cds	212964	213242	+	ONMMKP_00254	ychH	Uncharacterized protein YchH	SO:0001217, UniRef:UniRef50_P0AB49
contig_4	cds	213287	214945	-	ONMMKP_00255	ychM	Sulfate transporter YchM	SO:0001217, UniRef:UniRef50_A0A377DTE9
contig_4	cds	215097	216044	-	ONMMKP_00256	prs	ribose-phosphate diphosphokinase	BlastRules:WP_001298109, EC:2.7.6.1, SO:0001217, UniRef:UniRef50_P57266
contig_4	cds	216250	217101	-	ONMMKP_00257		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	SO:0001217, UniRef:UniRef50_A0A3M1KLE3
contig_4	cds	217098	217721	-	ONMMKP_00258	lolB	Outer-membrane lipoprotein LolB	SO:0001217, UniRef:UniRef50_Q7N588
contig_4	cds	218035	219291	+	ONMMKP_00259		Glutamyl-tRNA reductase	SO:0001217, UniRef:UniRef50_P0A6X1
contig_4	cds	219332	220414	+	ONMMKP_00260		Peptide chain release factor RF1	SO:0001217, UniRef:UniRef50_P0A7I0
contig_4	cds	220414	221247	+	ONMMKP_00261		peptide chain release factor N(5)-glutamine methyltransferase	BlastRules:WP_000347310, SO:0001217, UniRef:UniRef50_A0A379WSK1
contig_4	cds	221244	221633	+	ONMMKP_00262	sirB2	invasion regulator SirB2	SO:0001217, UniRef:UniRef50_UPI001A14111C
contig_4	cds	221637	222446	+	ONMMKP_00263	sirB1	Protein SirB1	SO:0001217, UniRef:UniRef50_P0A2L9
contig_4	cds	222484	223338	+	ONMMKP_00264		2-dehydro-3-deoxyphosphooctonate aldolase	SO:0001217, UniRef:UniRef50_A0A4P6VY72
contig_4	cds	223392	224492	-	ONMMKP_00265	chaA	Sodium-potassium/proton antiporter ChaA	SO:0001217, UniRef:UniRef50_P31801
contig_4	cds	224759	224989	+	ONMMKP_00266		Cation transport regulator	SO:0001217, UniRef:UniRef50_A0A353P2R7
contig_4	cds	225069	225422	-	ONMMKP_00267	ychN	Protein YchN	SO:0001217, UniRef:UniRef50_P0AB52
contig_4	cds	225599	227023	+	ONMMKP_00268	ychO	Uncharacterized protein YchO	SO:0001217, UniRef:UniRef50_P39165
contig_4	cds	227024	227674	-	ONMMKP_00269	narL	Two-component system response regulator NarL	SO:0001217, UniRef:UniRef50_A8AG23
contig_4	cds	227667	229463	-	ONMMKP_00270		Sensor protein	SO:0001217, UniRef:UniRef50_A0A085APD9
contig_4	cds	229804	231201	+	ONMMKP_00271	narK	nitrate transporter NarK	BlastRules:WP_000019827, BlastRules:WP_000841851, BlastRules:WP_003898992, BlastRules:WP_010886631, SO:0001217, UniRef:UniRef50_A0A379W7S3
contig_4	cds	231589	235332	+	ONMMKP_00272		Respiratory nitrate reductase 2 alpha chain	SO:0001217, UniRef:UniRef50_P19319
contig_4	cds	235329	236867	+	ONMMKP_00273		Nitrate reductase subunit beta	SO:0001217, UniRef:UniRef50_A0A7C6CEJ9
contig_4	cds	236864	237574	+	ONMMKP_00274	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	SO:0001217, UniRef:UniRef50_P0AF26
contig_4	cds	237574	238251	+	ONMMKP_00275		Respiratory nitrate reductase 2 gamma chain	SO:0001217, UniRef:UniRef50_A0A2X1KL19
contig_4	cds	238494	240023	+	ONMMKP_00276		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0A447N9E1
contig_4	ncRNA-region	240126	240257	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	ncRNA-region	240302	240432	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	ncRNA-region	240476	240606	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	ncRNA-region	240650	240780	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	ncRNA-region	240824	240954	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	tRNA	240998	241082	-	ONMMKP_00277	trnY	tRNA-Tyr(gta)	SO:0000272
contig_4	ncRNA-region	241117	241248	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_4	tRNA	241293	241377	-	ONMMKP_00278	trnY	tRNA-Tyr(gta)	SO:0000272
contig_4	cds	241536	242378	-	ONMMKP_00279		Formyltetrahydrofolate deformylase	SO:0001217, UniRef:UniRef50_A0A126VJV7
contig_4	cds	242429	242887	-	ONMMKP_00280	ychJ	UPF0225 protein YchJ	SO:0001217, UniRef:UniRef50_P37052
contig_4	cds	243007	243903	+	ONMMKP_00281	rssA	NTE family protein RssA	SO:0001217, UniRef:UniRef50_P0AFR0
contig_4	cds	243994	245007	+	ONMMKP_00282	rpoS	Regulator of RpoS	SO:0001217, UniRef:UniRef50_P0AEV1
contig_4	cds	245210	246118	+	ONMMKP_00283		UTP--glucose-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_P0AEP3
contig_4	cds	246250	246663	-	ONMMKP_00284		DNA-binding protein H-NS	SO:0001217, UniRef:UniRef50_P0DOA5
contig_4	cds	247326	247943	+	ONMMKP_00285		Thymidine kinase	SO:0001217, UniRef:UniRef50_P13300
contig_4	cds	248140	250818	-	ONMMKP_00286	adhE	Bifunctional aldehyde-alcohol dehydrogenase AdhE	SO:0001217, UniRef:UniRef50_P0A9Q7
contig_4	cds	251295	251942	+	ONMMKP_00287	ychE	NAAT family transporter YchE	BlastRules:WP_000616554, SO:0001217, UniRef:UniRef50_A0A379UQF4
contig_4	cds	252719	254350	+	ONMMKP_00288	oppA	Periplasmic oligopeptide-binding protein OppA	SO:0001217, UniRef:UniRef50_P23843
contig_4	cds	254473	255393	+	ONMMKP_00289	oppB	Oligopeptide transport system permease protein OppB	SO:0001217, UniRef:UniRef50_P0AFH2
contig_4	cds	255408	256316	+	ONMMKP_00290		Oligopeptide ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A376L5W1
contig_4	cds	256328	257335	+	ONMMKP_00291		Oligopeptide ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A377BHS0
contig_4	cds	257332	258336	+	ONMMKP_00292	oppF	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	BlastRules:WP_000994906, BlastRules:WP_010906164, EC:7.4.2.-, SO:0001217, UniRef:UniRef50_A0A0T2KXQ0
contig_4	cds	258384	259220	+	ONMMKP_00293		Ion transport domain-containing protein	SO:0001217, UniRef:UniRef50_C9XTR1
contig_4	cds	259268	259597	-	ONMMKP_00294		DsDNA-mimic protein	SO:0001217, UniRef:UniRef50_A0A377K9M0
contig_4	cds	259631	261091	-	ONMMKP_00295	clsA	cardiolipin synthase ClsA	BlastRules:WP_000206886, SO:0001217, UniRef:UniRef50_P0A6H8
contig_4	cds	261234	261407	+	ONMMKP_00296	yciY	Uncharacterized protein YciY	SO:0001217, UniRef:UniRef50_A0A807LM28
contig_4	cds	261451	261747	-	ONMMKP_00297		YCII-related domain-containing protein	SO:0001217, UniRef:UniRef50_A0A090V4Z1
contig_4	cds	261971	262699	+	ONMMKP_00298	tonB	Protein TonB	SO:0001217, UniRef:UniRef50_P02929
contig_4	cds	262759	263160	-	ONMMKP_00299	yciA	Acyl-CoA thioester hydrolase YciA	SO:0001217, UniRef:UniRef50_A0A8S0FVY3
contig_4	cds	263321	263860	-	ONMMKP_00300	yciB	Inner membrane-spanning protein YciB	SO:0001217, UniRef:UniRef50_Q8ZEH5
contig_4	cds	263917	264660	-	ONMMKP_00301	yciC	UPF0259 membrane protein YciC	SO:0001217, UniRef:UniRef50_P21365
contig_4	cds	264686	265090	-	ONMMKP_00302		Zinc-or iron-chelating protein	SO:0001217, UniRef:UniRef50_A0A2W7IVD7
contig_4	cds	265428	266066	+	ONMMKP_00303		Outer membrane protein W	SO:0001217, UniRef:UniRef50_P17266
contig_4	cds	266148	267026	-	ONMMKP_00304		Mn-containing catalase	SO:0001217, UniRef:UniRef50_A0A2U3I0V2
contig_4	cds	267046	267552	-	ONMMKP_00305	yciE	Protein YciE	SO:0001217, UniRef:UniRef50_P21363
contig_4	cds	267626	268129	-	ONMMKP_00306	yciF	Protein yciF	SO:0001217, UniRef:UniRef50_A0A3S4I107
contig_4	cds	268219	268401	-	ONMMKP_00307		hypothetical protein	
contig_4	cds	268881	269687	-	ONMMKP_00308		Tryptophan synthase alpha chain	SO:0001217, UniRef:UniRef50_P43759
contig_4	cds	269687	270880	-	ONMMKP_00309		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_P0A879
contig_4	cds	270890	272248	-	ONMMKP_00310		Tryptophan biosynthesis protein TrpCF	SO:0001217, UniRef:UniRef50_P00909
contig_4	cds	272252	273847	-	ONMMKP_00311		Anthranilate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q7MM54
contig_4	cds	273847	275409	-	ONMMKP_00312		Anthranilate synthase component 1	SO:0001217, UniRef:UniRef50_P00898
contig_4	ncRNA-region	275432	275527	-			Tryptophan operon leader	RFAM:RF00513, SO:0000140
contig_4	sorf	275504	275566	-	ONMMKP_00313		trp operon leader peptide	SO:0001217, UniRef:UniRef50_P03054
contig_4	cds	275682	276551	+	ONMMKP_00314	yciV	5'-3' exoribonuclease	BlastRules:WP_000500442, EC:3.1.13.-, EC:3.1.3.97, SO:0001217, UniRef:UniRef50_A0A8S0FVQ9
contig_4	cds	276559	277179	+	ONMMKP_00315		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_A0A161HVR8
contig_4	cds	277280	278155	+	ONMMKP_00316		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_F7XXE1
contig_4	cds	278242	278832	-	ONMMKP_00317		Corrinoid adenosyltransferase	SO:0001217, UniRef:UniRef50_P0A9H5
contig_4	cds	278829	279590	-	ONMMKP_00318	yciK	Uncharacterized oxidoreductase YciK	SO:0001217, UniRef:UniRef50_P31808
contig_4	cds	279828	280874	+	ONMMKP_00319	sohB	putative protease SohB	SO:0001217, UniRef:UniRef50_P57370
contig_4	cds	280916	281167	-	ONMMKP_00320	yciN	Protein YciN	SO:0001217, UniRef:UniRef50_A0A090VX95
contig_4	cds	281570	284167	+	ONMMKP_00321		type I DNA topoisomerase	BlastRules:WP_000513593, EC:5.6.2.1, SO:0001217, UniRef:UniRef50_A0A376RJU3
contig_4	cds	284123	284275	-	ONMMKP_00322		hypothetical protein	
contig_4	cds	284578	285552	+	ONMMKP_00323	cysB	HTH-type transcriptional regulator CysB	SO:0001217, UniRef:UniRef50_P0A9F3
contig_4	cds	285845	285973	+	ONMMKP_00324	ymiA	YmiA family membrane protein	SO:0001217, UniRef:UniRef50_A0A9Q7ZRY0
contig_4	ncRNA	286183	286394	+	ONMMKP_00325	STnc180	Enterobacterial sRNA STnc180	RFAM:RF02079, SO:0000655
contig_4	cds	286529	289204	+	ONMMKP_00326		Aconitate hydratase	SO:0001217, UniRef:UniRef50_F7XVC1
contig_4	cds	289260	289850	-	ONMMKP_00327		GTP cyclohydrolase-2	SO:0001217, UniRef:UniRef50_A0A379AH52
contig_4	cds	290046	290810	+	ONMMKP_00328		Phosphatidylglycerophosphatase B	SO:0001217, UniRef:UniRef50_P0A924
contig_4	cds	290960	291268	+	ONMMKP_00329		Lipopolysaccharide assembly protein A	SO:0001217, UniRef:UniRef50_P0ACV4
contig_4	cds	291275	292444	+	ONMMKP_00330		Lipopolysaccharide assembly protein B	SO:0001217, UniRef:UniRef50_C4K8Q1
contig_4	cds	292635	293372	+	ONMMKP_00331		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_P08244
contig_4	cds	293372	293698	+	ONMMKP_00332		Translation initiation factor Sui1	SO:0001217, UniRef:UniRef50_A0A379F3N6
contig_4	cds	293818	294036	-	ONMMKP_00333		Glycine zipper 2TM domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3GM06
contig_4	cds	294295	295017	-	ONMMKP_00334	yciT	Uncharacterized HTH-type transcriptional regulator YciT	SO:0001217, UniRef:UniRef50_P76034
contig_4	cds	295134	295313	-	ONMMKP_00335	yciZ	UPF0509 protein YciZ	SO:0001217, UniRef:UniRef50_B7LRZ3
contig_4	cds	295435	297417	-	ONMMKP_00336		Putative signal transduction protein	SO:0001217, UniRef:UniRef50_A0A485JF83
contig_4	cds	297679	299613	-	ONMMKP_00337		Exoribonuclease 2	SO:0001217, UniRef:UniRef50_D0Z8E6
contig_4	cds	299702	300835	-	ONMMKP_00338	yciW	Uncharacterized protein YciW	SO:0001217, UniRef:UniRef50_P76035
contig_4	cds	301035	301823	-	ONMMKP_00339	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	SO:0001217, UniRef:UniRef50_P0AEK4
contig_4	cds	302429	303802	+	ONMMKP_00340	steC	SPI-2 type III secretion system effector kinase SteC	BlastRules:WP_001116926, SO:0001217, UniRef:UniRef50_Q8ZP57
contig_4	cds	304269	304976	+	ONMMKP_00341	ydiV	Anti-FlhC(2)FlhD(4) factor YdiV	SO:0001217, UniRef:UniRef50_A0A447R3Q8
contig_4	cds	304992	305798	-	ONMMKP_00342	sapF	peptide ABC transporter ATP-binding protein SapF	BlastRules:WP_000230462, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_P0AAH8
contig_4	cds	305800	306792	-	ONMMKP_00343	sapD	peptide ABC transporter ATP-binding protein SapD	BlastRules:WP_001128868, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_A0A0F7D2Y9
contig_4	cds	306792	307682	-	ONMMKP_00344	sapC	peptide ABC transporter permease SapC	BlastRules:WP_001146150, SO:0001217, UniRef:UniRef50_P0AGH5
contig_4	cds	307669	308634	-	ONMMKP_00345	sapB	peptide ABC transporter permease SapB	BlastRules:WP_000583298, SO:0001217, UniRef:UniRef50_P0AGH3
contig_4	cds	308631	310280	-	ONMMKP_00346	sapA	peptide ABC transporter substrate-binding protein SapA	BlastRules:WP_001241629, SO:0001217, UniRef:UniRef50_A0A379S2B4
contig_4	cds	310392	311372	-	ONMMKP_00347		Phage shock protein operon transcriptional activator	SO:0001217, UniRef:UniRef50_A0A443Z623
contig_4	cds	311543	312211	+	ONMMKP_00348		Phage shock protein A	SO:0001217, UniRef:UniRef50_A0A377K755
contig_4	cds	312271	312495	+	ONMMKP_00349	pspB	Envelope stress response membrane protein PspB	SO:0001217, UniRef:UniRef50_Q9F4H3
contig_4	cds	312495	312854	+	ONMMKP_00350	pspC	Envelope stress response membrane protein PspC	SO:0001217, UniRef:UniRef50_A0A484Z727
contig_4	cds	312877	313095	+	ONMMKP_00351		Phage shock protein	SO:0001217, UniRef:UniRef50_A0A0J8YUH9
contig_4	cds	313171	313485	+	ONMMKP_00352	pspE	Thiosulfate sulfurtransferase PspE	SO:0001217, UniRef:UniRef50_A0A2C6DUD9
contig_4	cds	313634	315031	+	ONMMKP_00353		6-carboxy-5,6,7,8-tetrahydropterin synthase	SO:0001217, UniRef:UniRef50_A0A2W6PJ41
contig_4	cds	315028	316089	+	ONMMKP_00354	ycjF	UPF0283 membrane protein YcjF	SO:0001217, UniRef:UniRef50_P0A8R7
contig_4	cds	316237	317778	+	ONMMKP_00355	tyrR	HTH-type transcriptional regulatory protein TyrR	SO:0001217, UniRef:UniRef50_Q5DZH5
contig_4	cds	317868	318374	-	ONMMKP_00356		Thiol peroxidase	SO:0001217, UniRef:UniRef50_Q8XVP0
contig_4	cds	318490	319455	+	ONMMKP_00357		L-Ala-D/L-Glu epimerase	SO:0001217, UniRef:UniRef50_P51981
contig_4	cds	319430	320158	-	ONMMKP_00358	mpaA	Murein tripeptide amidase MpaA	SO:0001217, UniRef:UniRef50_A0A4Z0PF67
contig_4	cds	320348	321961	+	ONMMKP_00359	mppA	Periplasmic murein peptide-binding protein MppA	SO:0001217, UniRef:UniRef50_P77348
contig_4	cds	322058	322987	-	ONMMKP_00360		2'-hydroxyisoflavone reductase	SO:0001217, UniRef:UniRef50_A0A8E1RSZ0
contig_4	cds	323106	324011	+	ONMMKP_00361		Transcriptional regulator	SO:0001217, UniRef:UniRef50_W9BGD1
contig_4	cds	324287	325156	+	ONMMKP_00362		Aldo/keto reductase	SO:0001217, UniRef:UniRef50_A0A066SX16
contig_4	cds	325247	325960	-	ONMMKP_00363		Enoyl-[acyl-carrier-protein] reductase [NADPH]	SO:0001217, UniRef:UniRef50_A0A177GCP5
contig_4	cds	326038	326628	+	ONMMKP_00364		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_G9ZWL4
contig_4	cds	326757	326993	+	ONMMKP_00365		Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein	SO:0001217, UniRef:UniRef50_D4B7N4
contig_4	cds	327207	328262	-	ONMMKP_00366		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_Q8Z798
contig_4	cds	328709	329560	-	ONMMKP_00367		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MQ68
contig_4	cds	329860	330705	+	ONMMKP_00368		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A248K976
contig_4	cds	330780	332762	+	ONMMKP_00369		Inverse autotransporter beta-domain domain-containing protein	SO:0001217, UniRef:UniRef50_V1H4F9
contig_4	cds	332789	333613	+	ONMMKP_00370		Zinc-regulated secreted antivirulence protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A628V391
contig_4	cds	333751	334269	+	ONMMKP_00371		Redoxin domain-containing protein	SO:0001217, UniRef:UniRef50_V7IQ29
contig_4	cds	334375	334713	-	ONMMKP_00372		hypothetical protein	
contig_4	cds	334741	335427	-	ONMMKP_00373		B3/B4 tRNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_V8RDL4
contig_4	cds	335471	336073	+	ONMMKP_00374		XRE family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0J8YKI5
contig_4	cds	336155	337186	-	ONMMKP_00375		Mechanosensitive ion channel family protein	SO:0001217, UniRef:UniRef50_A0A746KSL2
contig_4	cds	337425	337679	+	ONMMKP_00376		DUF2534 domain-containing protein	SO:0001217, UniRef:UniRef50_A8AGC7
contig_4	cds	337734	338681	-	ONMMKP_00377		Universal stress protein E	SO:0001217, UniRef:UniRef50_A0A2N5ER17
contig_4	cds	338832	339584	-	ONMMKP_00378	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	BlastRules:WP_000611911, BlastRules:WP_003243241, BlastRules:WP_005662331, SO:0001217, UniRef:UniRef50_A0A376YAA1
contig_4	cds	339780	340295	-	ONMMKP_00379		Methylated-DNA--protein-cysteine methyltransferase	SO:0001217, UniRef:UniRef50_P0AFH0
contig_4	cds	340553	341116	+	ONMMKP_00380		Smr domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAX3JCV6
contig_4	cds	341509	342663	+	ONMMKP_00381		Methyl-accepting chemotaxis citrate transducer	SO:0001217, UniRef:UniRef50_A0A484XJD6
contig_4	cds	342809	343792	+	ONMMKP_00382	zntB	Zinc transport protein ZntB	SO:0001217, UniRef:UniRef50_P64423
contig_4	ncRNA	343888	344005	+	ONMMKP_00383	frnS	Fumarate/nitrate reductase regulator sRNA	RFAM:RF01796, SO:0000655
contig_4	cds	344279	345652	+	ONMMKP_00384	dbpA	ATP-dependent RNA helicase DbpA	SO:0001217, UniRef:UniRef50_A0A3N1WJR8
contig_4	cds	345696	346631	-	ONMMKP_00385		tRNA-cytidine(32) 2-sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A662ZGY8
contig_4	cds	346987	347325	+	ONMMKP_00386		Small multidrug resistance protein	SO:0001217, UniRef:UniRef50_A0A099LFK5
contig_4	cds	347375	347809	-	ONMMKP_00387		Universal stress protein F	SO:0001217, UniRef:UniRef50_P37903
contig_4	ncRNA	348151	348271	+	ONMMKP_00388	micC	MicC RNA	RFAM:RF00121, SO:0000655
contig_4	cds	348291	351815	-	ONMMKP_00389		Pyruvate-flavodoxin oxidoreductase	SO:0001217, UniRef:UniRef50_A0A4R3I7Q4
contig_4	cds	352091	352357	+	ONMMKP_00390		hypothetical protein	PFAM:PF03891.20
contig_4	cds	352401	352811	-	ONMMKP_00391		Heat shock protein	SO:0001217, UniRef:UniRef50_A0A6G6GZ27
contig_4	cds	352922	353911	-	ONMMKP_00392	ldhA	D-lactate dehydrogenase	BlastRules:WP_000762236, EC:1.1.1.28, SO:0001217, UniRef:UniRef50_P52643
